,created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status
0,Tue Aug 03 11:24:17 +0000 2021,1422518680655593472,1422518680655593472,"昨日はお休みしてましたが、今夜も仕事終わりにワクチン危険の放送かけてました

コロナは茶番。巨大利権の絡んだ人口削減計画（探せば普通に証拠動画あります）

ふと思いだしたんですが、3.11の時ってメルトダウンしてないしてないって専… https://t.co/HGiJyISDdT",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/HGiJyISDdT', 'expanded_url': 'https://twitter.com/i/web/status/1422518680655593472', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1362051172844990473, 'id_str': '1362051172844990473', 'name': 'メトキ八戸市💣ワクチン接種後国内7️⃣5️⃣1️⃣人シボウ', 'screen_name': 'metokitokimeki', 'location': '青森 八戸市', 'description': 'コロナウィルスは科学的根拠、論文が無いので存在しません派。お年を召された方に自分で調べて選んで判断してほしいのです。その機会を与えたいだけです。青森県八戸市住み。僕は無所属であり無宗教の一般人。証拠は揃ってる。他力本願止めて皆んなで戦おう🔥資金援助出来る方、下記のnote読んで買ってください🙇\u200d♂️口座振込はDM', 'url': 'https://t.co/tuL71gG2cC', 'entities': {'url': {'urls': [{'url': 'https://t.co/tuL71gG2cC', 'expanded_url': 'https://note.com/metokimetoki', 'display_url': 'note.com/metokimetoki', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1116, 'friends_count': 2572, 'listed_count': 9, 'created_at': 'Wed Feb 17 14:48:11 +0000 2021', 'favourites_count': 2808, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5686, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1405082615380463622/KM-vvZAh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1405082615380463622/KM-vvZAh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1362051172844990473/1623240747', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,3,8,False,False,False,ja,,,,
1,Tue Aug 03 11:16:19 +0000 2021,1422516676579323910,1422516676579323910,「ワクチンを打てば三年で死ぬ！人口削減計画だ」とか三百人委員会みたいなこと言ってる医者さんが近所にいて愉快な人だなと思ってたら元ネタ今日見つけてがっかりしてる,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",,,,,,"{'id': 867046106890256385, 'id_str': '867046106890256385', 'name': 'LA', 'screen_name': 'nanashimu', 'location': '', 'description': '', 'url': 'https://t.co/pmGf5tdf2N', 'entities': {'url': {'urls': [{'url': 'https://t.co/pmGf5tdf2N', 'expanded_url': 'http://bbs.yaruyomi.com/ban/work/3328af64cd3b99f8fe58afec0fd5cc12', 'display_url': 'bbs.yaruyomi.com/ban/work/3328a…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 232, 'friends_count': 182, 'listed_count': 6, 'created_at': 'Tue May 23 15:54:35 +0000 2017', 'favourites_count': 1466, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 7493, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1353235958636793856/k0w7GCfr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1353235958636793856/k0w7GCfr_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,2,False,False,,ja,,,,
2,Tue Aug 03 11:10:45 +0000 2021,1422515275014963200,1422515275014963200,ロシア公共放送が、ビル・ゲイツは人口削減する為に、コロナワクチンで皆殺しを企んでいると、国民に警告！https://t.co/DBpg8QLZcS,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DBpg8QLZcS', 'expanded_url': 'http://www.kanekashi.com/blog/2020/09/7311.html?g=132103bill-gates-thinks-ai-taking-everyones-jobs-could-be-a-good-thing-w1280_png', 'display_url': 'kanekashi.com/blog/2020/09/7…', 'indices': [50, 73]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,"{'id': 859374883934842880, 'id_str': '859374883934842880', 'name': '事実追求隊＠shiro', 'screen_name': 'shiro_kuroshiro', 'location': '', 'description': 'コロナ騒動で社会の従順さが証明された。重要なのは自分の眼で物事を見て思考すること。何が正しくて何が間違っているのか。様々な情報を発信しますので、皆さんの意見を聞かせてください。一緒に物事の本質を掴みに行きましょう！', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 5724, 'friends_count': 4808, 'listed_count': 25, 'created_at': 'Tue May 02 11:51:53 +0000 2017', 'favourites_count': 575, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 122739, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/887253181197033480/o_IjEq3r_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/887253181197033480/o_IjEq3r_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/859374883934842880/1493726067', 'profile_link_color': 'FF691F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,True,ja,,,,
3,Tue Aug 03 10:58:16 +0000 2021,1422512134391435264,1422512134391435264,"#クールー病 #自業自得
#神塚ときお

◆ドイツ国会議員700人への報告書

パンデミックは
5G波で連動する殺人ワクチンを
国民注射するための嘘！！

人口削減＆孤立管理で監獄国化！！

嘘パンデミック
嘘キャンペーンの罪で… https://t.co/ijd4np2qbC",True,"{'hashtags': [{'text': 'クールー病', 'indices': [0, 6]}, {'text': '自業自得', 'indices': [7, 12]}, {'text': '神塚ときお', 'indices': [13, 19]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ijd4np2qbC', 'expanded_url': 'https://twitter.com/i/web/status/1422512134391435264', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,"{'id': 2267363744, 'id_str': '2267363744', 'name': 'Hamayumi／破魔弓矢', 'screen_name': 'Hamayumiya', 'location': '東京国分寺⇔富山', 'description': '～❜80特撮に導かれた\n反悪魔崇拝者\nデジタルソルジャー\n正統派2輪マニア\n\n育った富山は \n県まるごと陰湿サティアン\n\n毒親,毒教師,毒通行人\n幼少から50年\n鮮教猿に虐げられ続ける\n集スト被害者\n\nトランプ大統領支持\nDS末端 全獣惨殺が夢\n\nDS犠牲者\nすべての天使たちに\n哀悼の意を捧げたい', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2999, 'friends_count': 4996, 'listed_count': 45, 'created_at': 'Sun Dec 29 12:58:46 +0000 2013', 'favourites_count': 106403, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 296664, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/435113278058930176/y6XYhSGM_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/435113278058930176/y6XYhSGM_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2267363744/1592281297', 'profile_link_color': '4A913C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,True,ja,,,,
4,Tue Aug 03 10:55:53 +0000 2021,1422511534199111684,1422511534199111684,新型コロナワクチンの目的が大量破壊兵器（人口削減⇒地球環境の改善）にあるという視点 https://t.co/NAoXX45dkc https://t.co/f6pLCCZlQq,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/NAoXX45dkc', 'expanded_url': 'http://blog.sizen-kankyo.com/blog/2021/05/5173.html?g=121204', 'display_url': 'blog.sizen-kankyo.com/blog/2021/05/5…', 'indices': [42, 65]}], 'media': [{'id': 1392336781824036865, 'id_str': '1392336781824036865', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/E1KS7RhVEAEqoPA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1KS7RhVEAEqoPA.jpg', 'url': 'https://t.co/f6pLCCZlQq', 'display_url': 'pic.twitter.com/f6pLCCZlQq', 'expanded_url': 'https://twitter.com/noerin311/status/1392337013567680517/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 893, 'h': 711, 'resize': 'fit'}, 'medium': {'w': 893, 'h': 711, 'resize': 'fit'}, 'small': {'w': 680, 'h': 541, 'resize': 'fit'}}, 'source_status_id': 1392337013567680517, 'source_status_id_str': '1392337013567680517', 'source_user_id': 329647013, 'source_user_id_str': '329647013'}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,"{'id': 329614901, 'id_str': '329614901', 'name': 'cosmos', 'screen_name': 'cosmos115', 'location': '東京の端っこ', 'description': 'めざすは究極の普通人。当たり前のことを当たり前のこととして認識できるように、常に正しい（と思われる）認識と事実を蓄積中。平たく云えば、人の褌（ふんどし）で相撲をとるということ。たまに脈絡もなくつぶやくのは御愛敬', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 20279, 'friends_count': 21953, 'listed_count': 237, 'created_at': 'Tue Jul 05 11:05:12 +0000 2011', 'favourites_count': 316, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 139762, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '598C5C', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1427389908/c0139575_313567_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1427389908/c0139575_313567_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/329614901/1398350834', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': '65B0DA', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '4DBD31', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,3,False,False,False,ja,"{'media': [{'id': 1392336781824036865, 'id_str': '1392336781824036865', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/E1KS7RhVEAEqoPA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1KS7RhVEAEqoPA.jpg', 'url': 'https://t.co/f6pLCCZlQq', 'display_url': 'pic.twitter.com/f6pLCCZlQq', 'expanded_url': 'https://twitter.com/noerin311/status/1392337013567680517/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 893, 'h': 711, 'resize': 'fit'}, 'medium': {'w': 893, 'h': 711, 'resize': 'fit'}, 'small': {'w': 680, 'h': 541, 'resize': 'fit'}}, 'source_status_id': 1392337013567680517, 'source_status_id_str': '1392337013567680517', 'source_user_id': 329647013, 'source_user_id_str': '329647013'}]}",,,
5,Tue Aug 03 10:49:46 +0000 2021,1422509994319122433,1422509994319122433,コロナワクチンって人口削減が目的なの？？https://t.co/sVPW3TeB5M https://t.co/2sAjdmwysT,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sVPW3TeB5M', 'expanded_url': 'http://kanekashi.com/blog/2020/09/7311.html?g=131108', 'display_url': 'kanekashi.com/blog/2020/09/7…', 'indices': [20, 43]}], 'media': [{'id': 1404746354874720260, 'id_str': '1404746354874720260', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/E36pXfnVIAQQdgJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E36pXfnVIAQQdgJ.jpg', 'url': 'https://t.co/2sAjdmwysT', 'display_url': 'pic.twitter.com/2sAjdmwysT', 'expanded_url': 'https://twitter.com/goro63460176/status/1404746593593532416/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 143, 'h': 143, 'resize': 'crop'}, 'large': {'w': 300, 'h': 143, 'resize': 'fit'}, 'small': {'w': 300, 'h': 143, 'resize': 'fit'}, 'medium': {'w': 300, 'h': 143, 'resize': 'fit'}}, 'source_status_id': 1404746593593532416, 'source_status_id_str': '1404746593593532416', 'source_user_id': 1384446351648301061, 'source_user_id_str': '1384446351648301061'}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1247479805030760449, 'id_str': '1247479805030760449', 'name': 'トビーフィッシュ', 'screen_name': 'HTJ0QJr1FE7QDKe', 'location': '大阪市', 'description': '情報発信とかやってます。\n面白い情報とかくれると嬉しいです！\n\n食べるのが大好きです。', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2179, 'friends_count': 4040, 'listed_count': 7, 'created_at': 'Tue Apr 07 11:02:22 +0000 2020', 'favourites_count': 389, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 35743, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1247484302624841728/PmmlamxF_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1247484302624841728/PmmlamxF_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,False,ja,"{'media': [{'id': 1404746354874720260, 'id_str': '1404746354874720260', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/E36pXfnVIAQQdgJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E36pXfnVIAQQdgJ.jpg', 'url': 'https://t.co/2sAjdmwysT', 'display_url': 'pic.twitter.com/2sAjdmwysT', 'expanded_url': 'https://twitter.com/goro63460176/status/1404746593593532416/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 143, 'h': 143, 'resize': 'crop'}, 'large': {'w': 300, 'h': 143, 'resize': 'fit'}, 'small': {'w': 300, 'h': 143, 'resize': 'fit'}, 'medium': {'w': 300, 'h': 143, 'resize': 'fit'}}, 'source_status_id': 1404746593593532416, 'source_status_id_str': '1404746593593532416', 'source_user_id': 1384446351648301061, 'source_user_id_str': '1384446351648301061'}]}",,,
6,Tue Aug 03 10:40:29 +0000 2021,1422507657978548228,1422507657978548228,"ノルマを超えたら、どうなるんだろ😰あと900万人くらい…💦

【イルミナティによる人口削減計画】日本政府に課せられたコロナワクチン接種のノルマは6000万人　元東大阪市議会議員が暴露 | RAPT理論+α… https://t.co/sdgEZAzPSd",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sdgEZAzPSd', 'expanded_url': 'https://twitter.com/i/web/status/1422507657978548228', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1272541066265161728, 'id_str': '1272541066265161728', 'name': 'クリンマメ🌏🐦', 'screen_name': 'crinmame', 'location': '広島', 'description': '美しい鳥と日本、宇宙好き。2020米大統領選をきっかけに真実を探し始めました。世の中の仕組みを勉強中＆🌸🐎💕貴重な情報を頂けることに感謝❣️ﾜｸﾁﾝ🙅🆖', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 81, 'friends_count': 75, 'listed_count': 0, 'created_at': 'Mon Jun 15 14:47:09 +0000 2020', 'favourites_count': 12255, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5792, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1322860985514782721/uyIEEa5I_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1322860985514782721/uyIEEa5I_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1272541066265161728/1610027746', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,False,ja,,,,
7,Tue Aug 03 10:27:19 +0000 2021,1422504347431104513,1422504347431104513,コロナ・ワクチンターゲット ・・・コロナの目的は環境破壊の阻止⇒市場経済破壊と人口削減 https://t.co/OCKiZoCIle,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OCKiZoCIle', 'expanded_url': 'http://blog.nihon-syakai.net/blog/2021/04/12003.html?g=121204', 'display_url': 'blog.nihon-syakai.net/blog/2021/04/1…', 'indices': [44, 67]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,"{'id': 364832059, 'id_str': '364832059', 'name': '花盗人', 'screen_name': 'nusubito_hana', 'location': '東京都大田区', 'description': '震災、原発事故を契機に世の中について考え勉強し始める人が急増しました。しかし、そのために必要な真実は意図的に闇の中に隠され、「民主主義」という欺瞞によって、私達は主張・批判・評価・要求するだけで、謙虚に「学ぶ」ことを忘れてしまっています。今必要なことは、まず自然の摂理や歴史や先人に「学ぶ」ことだと考えています。', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 20531, 'friends_count': 19554, 'listed_count': 322, 'created_at': 'Tue Aug 30 12:26:07 +0000 2011', 'favourites_count': 1372, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 136046, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1520713456/______normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1520713456/______normal.jpg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,2,2,False,False,False,ja,,,,
8,Tue Aug 03 10:03:48 +0000 2021,1422498428118994946,1422498428118994946,新型コロナワクチンの目的が大量破壊兵器（人口削減⇒地球環境の改善）にあるという視点 https://t.co/H5hInxyo8b https://t.co/8cHuvcAmOf,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/H5hInxyo8b', 'expanded_url': 'http://blog.sizen-kankyo.com/blog/2021/05/5173.html?g=121204', 'display_url': 'blog.sizen-kankyo.com/blog/2021/05/5…', 'indices': [42, 65]}], 'media': [{'id': 1392336781824036865, 'id_str': '1392336781824036865', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/E1KS7RhVEAEqoPA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1KS7RhVEAEqoPA.jpg', 'url': 'https://t.co/8cHuvcAmOf', 'display_url': 'pic.twitter.com/8cHuvcAmOf', 'expanded_url': 'https://twitter.com/noerin311/status/1392337013567680517/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 893, 'h': 711, 'resize': 'fit'}, 'medium': {'w': 893, 'h': 711, 'resize': 'fit'}, 'small': {'w': 680, 'h': 541, 'resize': 'fit'}}, 'source_status_id': 1392337013567680517, 'source_status_id_str': '1392337013567680517', 'source_user_id': 329647013, 'source_user_id_str': '329647013'}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,"{'id': 336519688, 'id_str': '336519688', 'name': 'benntonn10', 'screen_name': 'benntonn10', 'location': '東京都大田区蒲田', 'description': '富山県出身の大田区在住の建築士です。原発問題、TPP、消費税増税、ｽﾄｰｶｰによる殺人事件等、不可解なことが多い昨今、一体何が事実かを追いかけて見たいという気持ちが強くなりました。正義より事実を見つめたい！', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2585, 'friends_count': 3400, 'listed_count': 79, 'created_at': 'Sat Jul 16 12:46:24 +0000 2011', 'favourites_count': 2, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21690, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000706772987/159fa4b5e87015e027efecfe3839ea4c_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000706772987/159fa4b5e87015e027efecfe3839ea4c_normal.jpeg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,False,ja,"{'media': [{'id': 1392336781824036865, 'id_str': '1392336781824036865', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/E1KS7RhVEAEqoPA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1KS7RhVEAEqoPA.jpg', 'url': 'https://t.co/8cHuvcAmOf', 'display_url': 'pic.twitter.com/8cHuvcAmOf', 'expanded_url': 'https://twitter.com/noerin311/status/1392337013567680517/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 893, 'h': 711, 'resize': 'fit'}, 'medium': {'w': 893, 'h': 711, 'resize': 'fit'}, 'small': {'w': 680, 'h': 541, 'resize': 'fit'}}, 'source_status_id': 1392337013567680517, 'source_status_id_str': '1392337013567680517', 'source_user_id': 329647013, 'source_user_id_str': '329647013'}]}",,,
