,created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang
0,Tue Aug 03 11:48:16 +0000 2021,1422524719270563843,1422524719270563843,"こういう茶番には飽き飽きなんだよね。
自民党に駒がいねーのと、管さんをコロナ落ち着くまでの的にしてぇだけじゃねーか
とりあえず二階は消えろカス https://t.co/ytTYkAXtHC",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ytTYkAXtHC', 'expanded_url': 'https://twitter.com/wanpakuten/status/1422425910561546243', 'display_url': 'twitter.com/wanpakuten/sta…', 'indices': [72, 95]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 3040722198, 'id_str': '3040722198', 'name': 'はる', 'screen_name': 'kiyosunshine', 'location': '', 'description': '酒と競馬と筋トレ。。。', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 115, 'friends_count': 224, 'listed_count': 6, 'created_at': 'Wed Feb 25 03:45:01 +0000 2015', 'favourites_count': 154, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3213, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1356524787493822467/E1eQ2mHl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1356524787493822467/E1eQ2mHl_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,True,1.4224259105615462e+18,1422425910561546243,"{'created_at': 'Tue Aug 03 05:15:39 +0000 2021', 'id': 1422425910561546243, 'id_str': '1422425910561546243', 'text': '二階幹事長「菅首相は『続投してほしい』の声が国民の間にも強い」\n\n「首相がしっかり頑張っていて、今すぐ菅首相を代える意義は私は見つからない。むしろ『続投してほしい』という声の方が国民の間にも党内にも強いのではないかと判断している」… https://t.co/SifaSB7KPp', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/SifaSB7KPp', 'expanded_url': 'https://twitter.com/i/web/status/1422425910561546243', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'ja', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1851190771, 'id_str': '1851190771', 'name': '但馬問屋', 'screen_name': 'wanpakuten', 'location': '', 'description': '2010年4月から利用（凍結前）。第二次安倍内閣発足後から批判ツィートを展開。“但馬問屋”で検索すれば、自ずと安倍政治の酷さが知れたもの。安倍退陣後も政治の問題は山積み。この国を愛するが故、続けるとしよう。 （フォロワーチェックがしんどくなってきたので、フォロバ期待しないで） ※note始めました。息抜きにどうぞ♪', 'url': 'https://t.co/mTbPUdZFaG', 'entities': {'url': {'urls': [{'url': 'https://t.co/mTbPUdZFaG', 'expanded_url': 'https://note.com/tajimaya_san', 'display_url': 'note.com/tajimaya_san', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 64678, 'friends_count': 11261, 'listed_count': 452, 'created_at': 'Tue Sep 10 11:05:22 +0000 2013', 'favourites_count': 513259, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 45638, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/728920418292113409/EH5diKOm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/728920418292113409/EH5diKOm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1851190771/1564136337', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3667, 'favorite_count': 7381, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'ja'}",0,0,False,False,False,ja
1,Tue Aug 03 11:46:57 +0000 2021,1422524386196656130,1422524386196656130,結構真剣にワクチン打ったら1ヶ月は最低でも会いたくない(二次災害受けたくないから)って言ったら結構引かれたっぽいけどオカルト信者とかイルミナティとか以前にコロナ普通に茶番だと思ってるしワクチン打って将来の健康被害とか健康な子供産める確率とか色々考えたらシンプルに無理🤦‍♀️,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 321407580, 'id_str': '321407580', 'name': 'Rey mom', 'screen_name': 'marimon1225', 'location': '', 'description': '北小-北中-橋高-SEMO my first baby Rey Lucas ..2017/05/20👶💓', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 251, 'friends_count': 368, 'listed_count': 0, 'created_at': 'Tue Jun 21 14:39:22 +0000 2011', 'favourites_count': 655, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 17926, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1084827658444107778/MUpQvA8q_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1084827658444107778/MUpQvA8q_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/321407580/1406711077', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,0,0,False,False,,ja
2,Tue Aug 03 11:44:46 +0000 2021,1422523836520570880,1422523836520570880,"Q. #コロナ が茶番なら、「 #ワクチン でたくさん人が亡くなってる〜」も茶番になるんじゃないか？

A. いいえ、なりません。
例えばオレオレ詐欺は茶番ですが、お金を取られた人は被害者です。
同様にコロナは茶番ですが、ワクチン… https://t.co/7Gb2cLU9SY",True,"{'hashtags': [{'text': 'コロナ', 'indices': [3, 7]}, {'text': 'ワクチン', 'indices': [16, 21]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7Gb2cLU9SY', 'expanded_url': 'https://twitter.com/i/web/status/1422523836520570880', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">apollo21</a>",,,,,,"{'id': 708321337312325632, 'id_str': '708321337312325632', 'name': 'apollo@コロナは茶番＠ワクチン接種は令和のインパール作戦', 'screen_name': 'br_apollo', 'location': '日本 東京', 'description': '・COVID-19は存在証明が無い\n・PCR陽性＝感染ではない\n・マスクに感染予防効果はない（花粉症すら防げない\n・PCR陽性後に死亡→「死因を問わずコロナ死」とする\n・PCR陽性後に体調不良→「コロナ後遺症」とする\n・ワクチン接種後に死亡→「因果関係不明」とする\n・そういえばワクチンはまだ治験中である（知ってるよね？', 'url': 'https://t.co/fAJYDwBLCb', 'entities': {'url': {'urls': [{'url': 'https://t.co/fAJYDwBLCb', 'expanded_url': 'https://apollodayo.com/', 'display_url': 'apollodayo.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 88, 'friends_count': 84, 'listed_count': 6, 'created_at': 'Fri Mar 11 15:59:01 +0000 2016', 'favourites_count': 533, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1364, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1409903298354712579/xFgoZBci_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1409903298354712579/xFgoZBci_normal.jpg', 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,0,0,False,False,,ja
3,Tue Aug 03 11:35:54 +0000 2021,1422521606895591425,1422521606895591425,"＃コロナは政治
もういい加減にしろよ
コロナは茶番
ルミネエスト新宿」8・4臨時休館　従業員の新型コロナ感染者増　対策徹底のため（スポニチアネックス） - Yahoo!ニュース https://t.co/ZMlqn0NBIG",False,"{'hashtags': [{'text': 'コロナは政治', 'indices': [0, 7]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZMlqn0NBIG', 'expanded_url': 'https://news.yahoo.co.jp/articles/cd23dfa64204ddaf950586421497695398440c32', 'display_url': 'news.yahoo.co.jp/articles/cd23d…', 'indices': [89, 112]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 824946265599275008, 'id_str': '824946265599275008', 'name': 'まさまさ', 'screen_name': 'masasan04270', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2253, 'friends_count': 3190, 'listed_count': 17, 'created_at': 'Fri Jan 27 11:44:51 +0000 2017', 'favourites_count': 327148, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 298024, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1416395802478452738/2Nf8KkdW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1416395802478452738/2Nf8KkdW_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/824946265599275008/1545321787', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,0,1,False,False,True,ja
4,Tue Aug 03 11:25:51 +0000 2021,1422519076782370816,1422519076782370816,"「宣言慣れ」夏楽しむ人々、男子高生「ワクチン１回打ったし大丈夫」
https://t.co/ZwAmdqsBpz 

コロナが茶番だと知っている者と
そうでない者との差は大きい。
https://t.co/hb86rqfcBt… https://t.co/ZO0jDHMIEY",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZwAmdqsBpz', 'expanded_url': 'https://news.yahoo.co.jp/articles/6d3e074b13da154b660fc9f071620c24d63412c8', 'display_url': 'news.yahoo.co.jp/articles/6d3e0…', 'indices': [33, 56]}, {'url': 'https://t.co/hb86rqfcBt', 'expanded_url': 'https://rapt-plusalpha.com/society/post-18110/', 'display_url': 'rapt-plusalpha.com/society/post-1…', 'indices': [90, 113]}, {'url': 'https://t.co/ZO0jDHMIEY', 'expanded_url': 'https://twitter.com/i/web/status/1422519076782370816', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1030386829004922885, 'id_str': '1030386829004922885', 'name': '種をまこう', 'screen_name': 'terra_seed', 'location': '', 'description': '世の中が少しでも良くなる種をまいていきます。\n一つでも多く成長しますように。\n\nこの世の中で有意義な人生を\n過ごすための答えがこの先にあります。\nhttps://t.co/8liv3VholD\nhttps://t.co/rKLB8EbXy1\nhttps://t.co/hNA1vu4E0p\nhttps://t.co/suyOJsBCt2', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/8liv3VholD', 'expanded_url': 'http://rapt-neo.com', 'display_url': 'rapt-neo.com', 'indices': [73, 96]}, {'url': 'https://t.co/rKLB8EbXy1', 'expanded_url': 'http://kawata2018.com', 'display_url': 'kawata2018.com', 'indices': [97, 120]}, {'url': 'https://t.co/hNA1vu4E0p', 'expanded_url': 'http://instagram.com/rapt_neo/', 'display_url': 'instagram.com/rapt_neo/', 'indices': [121, 144]}, {'url': 'https://t.co/suyOJsBCt2', 'expanded_url': 'http://rapt-plusalpha.com/', 'display_url': 'rapt-plusalpha.com', 'indices': [145, 168]}]}}, 'protected': False, 'followers_count': 662, 'friends_count': 72, 'listed_count': 33, 'created_at': 'Fri Aug 17 09:32:18 +0000 2018', 'favourites_count': 8080, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11310, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1030400764403888129/XX9-S-lR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1030400764403888129/XX9-S-lR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1030386829004922885/1534499666', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,1,1,False,False,False,ja
5,Tue Aug 03 11:24:17 +0000 2021,1422518680655593472,1422518680655593472,"昨日はお休みしてましたが、今夜も仕事終わりにワクチン危険の放送かけてました

コロナは茶番。巨大利権の絡んだ人口削減計画（探せば普通に証拠動画あります）

ふと思いだしたんですが、3.11の時ってメルトダウンしてないしてないって専… https://t.co/HGiJyISDdT",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/HGiJyISDdT', 'expanded_url': 'https://twitter.com/i/web/status/1422518680655593472', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1362051172844990473, 'id_str': '1362051172844990473', 'name': 'メトキ八戸市💣ワクチン接種後国内7️⃣5️⃣1️⃣人シボウ', 'screen_name': 'metokitokimeki', 'location': '青森 八戸市', 'description': 'コロナウィルスは科学的根拠、論文が無いので存在しません派。お年を召された方に自分で調べて選んで判断してほしいのです。その機会を与えたいだけです。青森県八戸市住み。僕は無所属であり無宗教の一般人。証拠は揃ってる。他力本願止めて皆んなで戦おう🔥資金援助出来る方、下記のnote読んで買ってください🙇\u200d♂️口座振込はDM', 'url': 'https://t.co/tuL71gG2cC', 'entities': {'url': {'urls': [{'url': 'https://t.co/tuL71gG2cC', 'expanded_url': 'https://note.com/metokimetoki', 'display_url': 'note.com/metokimetoki', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1116, 'friends_count': 2572, 'listed_count': 9, 'created_at': 'Wed Feb 17 14:48:11 +0000 2021', 'favourites_count': 2808, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5686, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1405082615380463622/KM-vvZAh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1405082615380463622/KM-vvZAh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1362051172844990473/1623240747', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,3,8,False,False,False,ja
6,Tue Aug 03 11:21:26 +0000 2021,1422517964402659330,1422517964402659330,"【コロナは茶番と知っている者の勝ち】政府の自粛要請を無視したグローバルダイニング、売上高9割増の黒字計上 | RAPT理論のさらなる進化形

バカテレビと鬼畜新聞を信じるサルの負け。罰ゲームは死☠️😱 https://t.co/obnyvOYNQ2",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/obnyvOYNQ2', 'expanded_url': 'https://rapt-plusalpha.com/society/post-18110/', 'display_url': 'rapt-plusalpha.com/society/post-1…', 'indices': [101, 124]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 852454338257604608, 'id_str': '852454338257604608', 'name': '世界銀行300人委員会(コロナ詐欺をぶっ潰せ👊)', 'screen_name': 'someone5963', 'location': '鍵アカウントフォロー禁止', 'description': 'カバール企業を潰したいと願う資本家。エンジェル。機械学習を含むソフト工学、GHz含む電子回路の専門家。クリエイター出身の工学博士。で、映像や音楽にも精通。世界の政治・経済は、映画マトリックスそのものです。壁の内側の世界と、壁の外側の世界の道案内をしております。危機を感じて頂けたら幸いです。 横浜&名古屋', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 28353, 'friends_count': 100, 'listed_count': 327, 'created_at': 'Thu Apr 13 09:32:06 +0000 2017', 'favourites_count': 301, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 43250, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1248184999230066690/SiK03Os9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1248184999230066690/SiK03Os9_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/852454338257604608/1586425469', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,19,59,False,False,False,ja
7,Tue Aug 03 11:16:02 +0000 2021,1422516604173045763,1422516604173045763,"友人がコロナ陽性者と濃厚接触と判断され、２週間の自宅待機を命じられた。もちろ無症状である。
毎年この時期に休みを調整し、キャンプ、釣りなどで思いっきり楽しむ予定だったが全て台無しに。

いつまでこの茶番を続けるつもり？
毎日毎日コ… https://t.co/ww8Q8C54nh",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ww8Q8C54nh', 'expanded_url': 'https://twitter.com/i/web/status/1422516604173045763', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'ja', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1270527510627749894, 'id_str': '1270527510627749894', 'name': 'Zero', 'screen_name': 'KlmizKMNidCr04N', 'location': '', 'description': '北海道', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 187, 'friends_count': 244, 'listed_count': 3, 'created_at': 'Wed Jun 10 01:25:49 +0000 2020', 'favourites_count': 1212, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 870, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1417816748418486280/Gu-PnHE5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1417816748418486280/Gu-PnHE5_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,0,2,False,False,,ja
